"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"AK8",107,107,NA,0.067403399112627,0
"AK9",102,102,NA,0.0636414374890399,0
"AKAP1",135,135,NA,0.0778460475171286,0
"AKAP10",121,121,NA,0.0742652694038428,0
"AKAP13",104,104,NA,0.063914418076379,0
"AKAP17A",103,103,NA,0.064867633440381,0
"AKAP7",86,86,NA,0.0552859571786026,0
"AKAP8",126,126,NA,0.0758496199393311,0
"AKAP8L",126,126,NA,0.0751244535986981,0
"AKAP9",108,108,NA,0.0688313632493055,0
"AKIP1",93,93,NA,0.0593686743295873,0
"AKIRIN1",131,131,NA,0.0763897026561764,0
"AKIRIN2",134,134,NA,0.0786183006270342,0
"AKR1A1",120,120,NA,0.0732363555871272,0
"AKR1B1",111,111,NA,0.0677830531887151,0
"AKR1B10",65,65,NA,0.0423753887745528,0
"AKR1B15",98,98,NA,0.0596333741410983,0
"AKR1C1",62,62,NA,0.0391654502575684,0
"AKR1C2",25,25,NA,0.0172177530787888,0
"AKR1C3",23,23,NA,0.0145157278003834,0
"AKR1C4",35,35,NA,0.0226538620949558,0
"AKR1E2",80,80,NA,0.0525624973651194,0
"AKR7A2",111,111,NA,0.0680318222358754,0
"AKT1S1",131,131,NA,0.0767413994858708,0
"AKT2",120,120,NA,0.0728580460879318,0
"AKTIP",115,115,NA,0.0705970211526212,0
"ALAD",123,123,NA,0.0735063180968147,0
"ALAS1",106,106,NA,0.0676288904735027,0
"ALB",34,34,NA,0.0232890064731112,0
"ALCAM",127,127,NA,0.0725263165179993,0
"ALDH16A1",127,127,NA,0.0757906987568443,0
"ALDH18A1",101,101,NA,0.0641193138202033,0
"ALDH1A1",47,47,NA,0.030738188691402,0
"ALDH1A2",81,81,NA,0.0523745104075921,0
"ALDH1B1",100,100,NA,0.063950808197152,0
"ALDH1L1",61,61,NA,0.0404816091742595,0
"ALDH2",94,94,NA,0.0596947759614044,0
"ALDH3A2",125,125,NA,0.0722626133336988,0
"ALDH3B1",96,96,NA,0.0579944159442462,0
"ALDH4A1",126,126,NA,0.0746820928019329,0
"ALDH5A1",103,103,NA,0.065733322087922,0
"ALDH6A1",124,124,NA,0.0737205146702051,0
"ALDH7A1",101,101,NA,0.0611935528485598,0
"ALDH9A1",111,111,NA,0.0698288786902018,0
"ALDOA",130,130,NA,0.076285789476555,0
"ALDOC",100,100,NA,0.0638921267473223,0
"ALG1",108,108,NA,0.068535269856224,0
"ALG10",121,121,NA,0.0715001262530837,0
"ALG10B",113,113,NA,0.0681336090908373,0
"ALG11",113,113,NA,0.0688713341756459,0
"ALG12",101,101,NA,0.0633526481907672,0
"ALG13",109,109,NA,0.0694419508802185,0
"ALG14",109,109,NA,0.0683455265866201,0
"ALG1L",39,39,NA,0.0263147947714758,0
"ALG2",122,122,NA,0.0748488712715031,0
"ALG3",132,132,NA,0.0783975436869924,0
"ALG5",136,136,NA,0.0792400345930051,0
"ALG6",104,104,NA,0.0666899436374882,0
"ALG8",122,122,NA,0.0745987013535134,0
"ALG9",99,99,NA,0.0643604345710299,0
"ALKBH1",110,110,NA,0.0681994907053618,0
"ALKBH2",129,129,NA,0.0777505391343978,0
"ALKBH3",119,119,NA,0.0722855720830539,0
"ALKBH4",119,119,NA,0.0730038715559,0
"ALKBH5",133,133,NA,0.0788638373151386,0
"ALKBH6",111,111,NA,0.0686068915027153,0
"ALKBH7",119,119,NA,0.0715499743643714,0
"ALKBH8",111,111,NA,0.0689963174389754,0
"ALLC",51,51,NA,0.0325831905444124,0
"ALMS1",117,117,NA,0.0716426842479401,0
"ALOX12",53,53,NA,0.0364014132737003,0
"ALOX12P2",48,48,NA,0.0330029764021954,0
"ALOXE3",133,133,NA,0.0737786438762045,0
"ALPK1",60,60,NA,0.0404451641330668,0
"ALS2",118,118,NA,0.0721577386566126,0
"ALS2CR12",41,41,NA,0.0258385537589265,0
"ALYREF",120,120,NA,0.0718573809011328,0
"AMACR",123,123,NA,0.0733864247660145,0
"AMBP",55,55,NA,0.0361678897272995,0
"AMD1",131,131,NA,0.0768694904686118,0
"AMDHD1",99,99,NA,0.0623764994636331,0
"AMDHD2",122,122,NA,0.0737700758156458,0
"AMFR",102,102,NA,0.0630228221664543,0
"AMIGO2",98,98,NA,0.0618778799943101,0
"AMMECR1L",97,97,NA,0.0607410645272199,0
"AMN",52,52,NA,0.0353387610684942,0
"AMN1",134,134,NA,0.0787922501734571,0
"AMOT",55,55,NA,0.0369194712468389,0
"AMOTL1",98,98,NA,0.0613433024242669,0
"AMOTL2",102,102,NA,0.0596658258081828,0
"AMPD2",119,119,NA,0.0720738832745518,0
"AMT",77,77,NA,0.0487124319876067,0
"AMZ1",50,50,NA,0.0335794564351192,0
"AMZ2",130,130,NA,0.0775287905450282,0
"AMZ2P1",135,135,NA,0.0785037301549926,0
"ANAPC1",114,114,NA,0.0705410840856027,0
"ANAPC10",121,121,NA,0.0747400493771703,0
"ANAPC11",120,120,NA,0.0718573809011329,0
"ANAPC13",140,140,NA,0.0795796703965048,0
"ANAPC15",123,123,NA,0.0739214349497268,0
"ANAPC16",121,121,NA,0.0745188852642249,0
"ANAPC2",135,135,NA,0.0779667362860588,0
"ANAPC4",108,108,NA,0.0677712597775313,0
"ANAPC5",136,136,NA,0.0792109899262399,0
"ANAPC7",107,107,NA,0.0684392571335705,0
"ANG",136,136,NA,0.0773455822167294,0
"ANGEL1",119,119,NA,0.0734656229887422,0
"ANGEL2",119,119,NA,0.0736262851616693,0
"ANGPT1",58,58,NA,0.0373851166859124,0
"ANGPT2",39,39,NA,0.0258460521318304,0
"ANGPTL1",38,38,NA,0.0241257592968358,0
"ANGPTL5",80,80,NA,0.0528914527177957,0
"ANKAR",96,96,NA,0.0601024149343393,0
"ANKEF1",76,76,NA,0.0514382981278481,0
"ANKH",83,83,NA,0.052679319112504,0
"ANKHD1",150,150,NA,0.0827601536362031,0
"ANKHD1-EIF4EBP3",144,144,NA,0.0804438400968199,0
"ANKIB1",122,122,NA,0.0740965799199867,0
"ANKLE1",100,100,NA,0.0648307286792576,0
"ANKMY2",139,139,NA,0.0799010714400039,0
"ANKRA2",119,119,NA,0.073723194334913,0
"ANKRD1",82,82,NA,0.0480935670555948,0
"ANKRD10",122,122,NA,0.0739755170267712,0
"ANKRD11",134,134,NA,0.0772568500924943,0
"ANKRD12",133,133,NA,0.0779672740363577,0
"ANKRD13A",129,129,NA,0.0767572710263829,0
"ANKRD13B",113,113,NA,0.069951948225127,0
"ANKRD13C",129,129,NA,0.0766115092701637,0
"ANKRD13D",122,122,NA,0.0740492555993696,0
"ANKRD16",118,118,NA,0.0720852427682293,0
"ANKRD17",129,129,NA,0.0773158023021216,0
"ANKRD18A",88,88,NA,0.0563281996204938,0
"ANKRD18DP",95,95,NA,0.0595660851399463,0
"ANKRD20A5P",46,46,NA,0.0305336952917467,0
"ANKRD24",125,125,NA,0.074533296353603,0
"ANKRD26",105,105,NA,0.0663245665714371,0
"ANKRD27",111,111,NA,0.0687287950513431,0
"ANKRD28",114,114,NA,0.0702223114915884,0
"ANKRD30BL",128,128,NA,0.0705690906201801,0
"ANKRD31",102,102,NA,0.0654969380800654,0
"ANKRD32",125,125,NA,0.0749661498522409,0
"ANKRD34A",105,105,NA,0.0664820134834771,0
"ANKRD35",52,52,NA,0.0367856879366138,0
"ANKRD36",109,109,NA,0.0664133075372757,0
"ANKRD36B",91,91,NA,0.0572340496995455,0
"ANKRD37",128,128,NA,0.0773720144238169,0
"ANKRD39",120,120,NA,0.0730048086061457,0
"ANKRD40",132,132,NA,0.0774526666323383,0
"ANKRD42",118,118,NA,0.0725708727457437,0
"ANKRD45",73,73,NA,0.0464869801958435,0
"ANKRD46",122,122,NA,0.0734554778765774,0
"ANKRD49",118,118,NA,0.0715572515495975,0
"ANKRD50",112,112,NA,0.0689169502738948,0
"ANKRD52",100,100,NA,0.0641547291267739,0
"ANKRD54",112,112,NA,0.0698459011142416,0
"ANKRD6",76,76,NA,0.049813694106996,0
"ANKRD65",58,58,NA,0.0392857467627072,0
"ANKRD9",86,86,NA,0.0554277275659835,0
"ANKS1A",131,131,NA,0.0780035637646998,0
"ANKS4B",45,45,NA,0.0285782156782988,0
"ANKS6",79,79,NA,0.0518506506722299,0
"ANKUB1",20,20,NA,0.0117973399183369,0
"ANKZF1",121,121,NA,0.0742937460908388,0
"ANLN",135,135,NA,0.0783120605321973,0
"ANO10",93,93,NA,0.0591636650116698,0
"ANO3",48,48,NA,0.0342492315663126,0
"ANO6",134,134,NA,0.0778679762877147,0
"ANO8",128,128,NA,0.0744687342834211,0
"ANP32A",122,122,NA,0.0735626075710784,0
"ANP32B",135,135,NA,0.0776022336892248,0
"ANP32E",136,136,NA,0.079158226683444,0
"ANTXR2",121,121,NA,0.072729891873923,0
"ANXA1",64,64,NA,0.0394393003848417,0
"ANXA11",123,123,NA,0.0735230392273955,0
"ANXA13",12,12,NA,0.00769471229175359,0
"ANXA2",126,126,NA,0.0736215093831367,0
"ANXA2P2",43,43,NA,0.0299427756349484,0
"ANXA2R",120,120,NA,0.0718795679203917,0
"ANXA3",90,90,NA,0.0553383319869224,0
"ANXA4",125,125,NA,0.0750136337783218,0
"ANXA5",111,111,NA,0.0686550110179716,0
"ANXA6",115,115,NA,0.0675534574455469,0
"ANXA7",120,120,NA,0.073588208142352,0
"ANXA9",73,73,NA,0.0463532286987065,0
"AOC2",34,34,NA,0.0235313477180792,0
"AOC4P",39,39,NA,0.0251402523959991,0
"AP1AR",129,129,NA,0.0765349916833718,0
"AP1B1",101,101,NA,0.0639849440785512,0
"AP1G1",128,128,NA,0.0772585529866763,0
"AP1G2",108,108,NA,0.068672446606558,0
"AP1M1",119,119,NA,0.0734735955666809,0
"AP1S2",117,117,NA,0.0712502050810715,0
"AP1S3",106,106,NA,0.0661047967519437,0
"AP2A1",130,130,NA,0.0761944121268543,0
"AP2A2",109,109,NA,0.0685213477767797,0
"AP2B1",129,129,NA,0.0766658083118092,0
"AP2M1",123,123,NA,0.0742330702948006,0
"AP2S1",128,128,NA,0.0757378993467059,0
"AP3B1",125,125,NA,0.0755541892805375,0
"AP3D1",113,113,NA,0.0697247799792041,0
"AP3M1",134,134,NA,0.0788166808638961,0
"AP3M2",122,122,NA,0.0740530321864129,0
"AP3S1",132,132,NA,0.0781161813605021,0
"AP3S2",138,138,NA,0.0791529931083193,0
"AP4B1",143,143,NA,0.0811625170948604,0
"AP4E1",138,138,NA,0.0798911806858521,0
"AP4M1",133,133,NA,0.0775578792334697,0
"AP4S1",122,122,NA,0.0737975740477661,0
"AP5M1",127,127,NA,0.0747899908931905,0
"AP5S1",137,137,NA,0.07932345900968,0
"AP5Z1",135,135,NA,0.0782630055164591,0
"APAF1",122,122,NA,0.0744631140393009,0
"APBA1",84,84,NA,0.0540720861115827,0
"APBA3",121,121,NA,0.0740258575139843,0
"APBB2",116,116,NA,0.0708168308607505,0
"APC",106,106,NA,0.0675320962113697,0
"APEH",116,116,NA,0.0715352346368909,0
"APEX1",130,130,NA,0.0764515179528737,0
"APEX2",98,98,NA,0.0626964887428407,0
"APH1A",113,113,NA,0.0704511943680129,0
"APH1B",86,86,NA,0.0574203933748981,0
"API5",125,125,NA,0.0748557436747296,0
"APIP",112,112,NA,0.0704782138215979,0
"APITD1",136,136,NA,0.0785175978725058,0
"APITD1-CORT",132,132,NA,0.0771362321822432,0
"APLF",119,119,NA,0.0732296734386397,0
"APLNR",46,46,NA,0.0312728260591022,0
"APLP1",75,75,NA,0.0496777659019542,0
"APLP2",113,113,NA,0.0704917266581265,0
"APMAP",121,121,NA,0.0746377735079603,0
"APOA1",103,103,NA,0.0648419614982805,0
"APOA1BP",111,111,NA,0.0699627738093013,0
"APOA2",56,56,NA,0.0362686848401556,0
"APOA5",83,83,NA,0.0538710058042223,0
"APOB",72,72,NA,0.0461609397041397,0
"APOBEC1",30,30,NA,0.0195585631769843,0
"APOBEC3C",94,94,NA,0.0602828125263895,0
"APOC1",93,93,NA,0.0589719679112467,0
"APOC1P1",72,72,NA,0.046732796658203,0
"APOC2",63,63,NA,0.0399153007989966,0
"APOC3",49,49,NA,0.0324664130458556,0
"APOC4",74,74,NA,0.0483375189630859,0
"APOC4-APOC2",73,73,NA,0.0478478304506014,0
"APOD",40,40,NA,0.027074676428964,0
"APOE",99,99,NA,0.0614093209467525,0
"APOF",34,34,NA,0.0222001531456711,0
"APOH",38,38,NA,0.0240428000204679,0
"APOL1",69,69,NA,0.0438767932744039,0
"APOL2",100,100,NA,0.0636337083808257,0
"APOL6",83,83,NA,0.0524570384064436,0
"APOLD1",131,131,NA,0.0763385476241708,0
"APOM",135,135,NA,0.0774819954801089,0
"APOO",122,122,NA,0.0745664610873768,0
"APOOL",88,88,NA,0.0577307564307719,0
"APOPT1",112,112,NA,0.0697424227119043,0
"APP",99,99,NA,0.0639571638890272,0
"APPBP2",116,116,NA,0.072011073140454,0
"APPL1",131,131,NA,0.0763451799576728,0
"APPL2",115,115,NA,0.0717722507139517,0
"APRT",126,126,NA,0.0753972071948794,0
"APTX",119,119,NA,0.0723510333120117,0
"AQP11",96,96,NA,0.0614918207885433,0
"AQP3",107,107,NA,0.064764082349473,0
"AQP6",48,48,NA,0.0314589577862963,0
"AQP8",56,56,NA,0.0371446279566679,0
"AQR",128,128,NA,0.0766886210388044,0
"ARAF",109,109,NA,0.0675846797944219,0
"ARAP1",97,97,NA,0.0613259100960096,0
"ARAP3",89,89,NA,0.0563953232941358,0
"ARCN1",105,105,NA,0.0664170757894176,0
"ARF1",116,116,NA,0.0713758058290849,0
"ARF4",135,135,NA,0.078960519253794,0
"ARF5",105,105,NA,0.0665031442668156,0
"ARF6",131,131,NA,0.0781705264841639,0
"ARFGAP1",99,99,NA,0.0626479638766218,0
"ARFGAP2",131,131,NA,0.0769862702391694,0
"ARFGAP3",107,107,NA,0.0680646639964221,0
"ARFGEF1",102,102,NA,0.0637836538625213,0
"ARFGEF2",132,132,NA,0.0770576710878488,0
"ARFIP1",124,124,NA,0.0742539933866316,0
"ARFIP2",120,120,NA,0.073178526731602,0
"ARFRP1",128,128,NA,0.073694150711826,0
"ARG2",102,102,NA,0.0653510561782636,0
"ARGLU1",88,88,NA,0.0579697057049699,0
"ARHGAP1",132,132,NA,0.0779769464508999,0
"ARHGAP11A",103,103,NA,0.0626910502905637,0
"ARHGAP11B",111,111,NA,0.0677736770278241,0
"ARHGAP12",127,127,NA,0.0750538952606348,0
"ARHGAP17",105,105,NA,0.063811232266518,0
"ARHGAP18",101,101,NA,0.0636517267826874,0
"ARHGAP19",117,117,NA,0.072474559420203,0
"ARHGAP19-SLIT1",114,114,NA,0.0712821641958751,0
"ARHGAP21",120,120,NA,0.0728930818995485,0
"ARHGAP22",111,111,NA,0.0685733440934966,0
"ARHGAP24",90,90,NA,0.0565009088563788,0
"ARHGAP26",99,99,NA,0.0636438841067062,0
"ARHGAP27",82,82,NA,0.0537039127774753,0
"ARHGAP28",29,29,NA,0.0191389709740281,0
"ARHGAP29",80,80,NA,0.0517603807561934,0
"ARHGAP44",60,60,NA,0.0400401434817734,0
"ARHGAP5",119,119,NA,0.071233451779087,0
"ARHGAP5-AS1",116,116,NA,0.0696448356377001,0
"ARHGDIA",127,127,NA,0.0759236084104419,0
"ARHGDIB",85,85,NA,0.0534688450880724,0
"ARHGEF1",130,130,NA,0.0776964805550747,0
"ARHGEF10L",65,65,NA,0.0394531715889102,0
"ARHGEF11",101,101,NA,0.0639307026206772,0
"ARHGEF12",137,137,NA,0.0795010149053356,0
"ARHGEF16",89,89,NA,0.0567766765340533,0
"ARHGEF17",113,113,NA,0.0695061486497941,0
"ARHGEF18",81,81,NA,0.0543736945697447,0
"ARHGEF2",124,124,NA,0.0740369391882903,0
"ARHGEF39",104,104,NA,0.0665881665526137,0
"ARHGEF40",85,85,NA,0.0544550043446882,0
"ARID1A",137,137,NA,0.0794432611000258,0
"ARID1B",112,112,NA,0.0702987014393638,0
"ARID2",141,141,NA,0.0799389619725725,0
"ARID3B",132,132,NA,0.0763510825428556,0
"ARID4A",125,125,NA,0.0760114919871722,0
"ARID4B",135,135,NA,0.0797686186491863,0
"ARID5A",123,123,NA,0.0737215358333098,0
"ARID5B",102,102,NA,0.0623576380062873,0
"ARIH1",128,128,NA,0.0777613756675301,0
"ARL1",125,125,NA,0.0749331218101409,0
"ARL13B",93,93,NA,0.0594569479904798,0
"ARL14EP",123,123,NA,0.07499351355643,0
"ARL15",125,125,NA,0.0748687507660666,0
"ARL16",123,123,NA,0.0738062858946896,0
"ARL2",134,134,NA,0.078962980370481,0
"ARL2-SNX15",130,130,NA,0.0774478074868006,0
"ARL2BP",121,121,NA,0.073495556387538,0
"ARL3",118,118,NA,0.0728608920164579,0
"ARL4A",138,138,NA,0.0784465162437409,0
"ARL4D",85,85,NA,0.0557305578955483,0
"ARL5A",117,117,NA,0.0723089684170298,0
"ARL5B",132,132,NA,0.0772118368334681,0
"ARL6",90,90,NA,0.0584513466369303,0
"ARL6IP1",141,141,NA,0.0803337798550593,0
"ARL6IP4",118,118,NA,0.0729753646234212,0
"ARL6IP5",116,116,NA,0.0697687684829602,0
"ARL6IP6",142,142,NA,0.0806866498596091,0
"ARL8B",130,130,NA,0.0760254164918389,0
"ARMC1",123,123,NA,0.073639642247453,0
"ARMC10",122,122,NA,0.0740510950462461,0
"ARMC12",59,59,NA,0.0389006448955977,0
"ARMC3",45,45,NA,0.0320032073052166,0
"ARMC5",138,138,NA,0.0803999842727582,0
"ARMC6",118,118,NA,0.0726231439918005,0
"ARMC7",112,112,NA,0.0695666324944758,0
"ARMC8",113,113,NA,0.0700251324952826,0
"ARMCX4",53,53,NA,0.0358971895172481,0
"ARMCX5",97,97,NA,0.0623722740587955,0
"ARMCX5-GPRASP2",93,93,NA,0.060204655377315,0
"ARMCX6",70,70,NA,0.0466529728394696,0
"ARNT",120,120,NA,0.0717911263742844,0
"ARPC1A",119,119,NA,0.0737228980675303,0
"ARPC1B",115,115,NA,0.071017510268158,0
"ARPC2",112,112,NA,0.0700808528230101,0
"ARPC3",121,121,NA,0.0741521708140045,0
"ARPC4",130,130,NA,0.0768401999643464,0
"ARPC4-TTLL3",125,125,NA,0.0749691457615993,0
"ARPC5",129,129,NA,0.0766832074072391,0
"ARPC5L",133,133,NA,0.0782768298564307,0
"ARPP19",120,120,NA,0.0738625076342583,0
"ARRB1",103,103,NA,0.0645270436939075,0
"ARRB2",116,116,NA,0.0716562940383314,0
"ARRDC1-AS1",121,121,NA,0.0728121664912637,0
"ARRDC3",126,126,NA,0.0758264291725583,0
"ARRDC4",100,100,NA,0.0616415374193517,0
"ARRDC5",24,24,NA,0.0160533470073214,0
"ARSB",126,126,NA,0.0732497133167404,0
"ARSD",73,73,NA,0.0471381651185256,0
"ARSH",11,11,NA,0.00761227120536117,0
"ARSK",130,130,NA,0.0772615821786285,0
"ART4",64,64,NA,0.0415252546441908,0
"ARTN",92,92,NA,0.0588053764745811,0
"ARV1",132,132,NA,0.0785762069201777,0
"ARVCF",98,98,NA,0.0596029696967998,0
"ASAH1",131,131,NA,0.0775274195465238,0
"ASAP2",96,96,NA,0.0606714597899683,0
"ASAP3",75,75,NA,0.0489419112996147,0
"ASB1",116,116,NA,0.0705177772852696,0
"ASB13",95,95,NA,0.0602685292373455,0
"ASB15",44,44,NA,0.0291572595354356,0
"ASB16-AS1",125,125,NA,0.0749334102846071,0
"ASB3",123,123,NA,0.0751489825659915,0
"ASB6",127,127,NA,0.0763939286839845,0
"ASB7",129,129,NA,0.0762432534108763,0
"ASB9",64,64,NA,0.0399982620382188,0
"ASB9P1",49,49,NA,0.032882024942614,0
"ASCC1",123,123,NA,0.0752245787119489,0
"ASCC2",93,93,NA,0.0599541152862544,0
"ASCC3",120,120,NA,0.0741007327517625,0
"ASCL2",62,62,NA,0.0421350105245932,0
"ASF1A",131,131,NA,0.0781856612251083,0
"ASF1B",140,140,NA,0.0797535449834034,0
"ASGR1",81,81,NA,0.0529388587640633,0
"ASGR2",51,51,NA,0.0330804325487219,0
"ASH1L",125,125,NA,0.0744049016832927,0
"ASH2L",133,133,NA,0.0791041526841966,0
"ASIC1",86,86,NA,0.0560134194772757,0
"ASIC4",79,79,NA,0.0505505904966807,0
"ASL",109,109,NA,0.0688462969193387,0
"ASNA1",112,112,NA,0.0683940347187042,0
"ASNS",117,117,NA,0.0736561588713934,0
"ASNSD1",113,113,NA,0.0698316334107289,0
"ASPA",32,32,NA,0.0192399822392205,0
"ASPH",125,125,NA,0.0756299680627525,0
"ASPHD1",95,95,NA,0.0615785160113901,0
"ASPM",108,108,NA,0.0672049188185143,0
"ASPN",36,36,NA,0.02179747939344,0
"ASPSCR1",132,132,NA,0.0773540460193374,0
"ASRGL1",70,70,NA,0.0463906555165506,0
"ASTE1",95,95,NA,0.0607752655471236,0
"ASUN",127,127,NA,0.077501187277116,0
"ASXL1",147,147,NA,0.0815683551246334,0
"ASXL2",129,129,NA,0.0775163621975393,0
"ATAD1",119,119,NA,0.0721410215471522,0
"ATAD2",135,135,NA,0.0793136309039759,0
"ATAD2B",141,141,NA,0.0798866491969884,0
"ATAD3A",122,122,NA,0.0745929331865901,0
"ATAD3B",102,102,NA,0.0650845410939076,0
"ATAD5",114,114,NA,0.0708317357247882,0
"ATE1",123,123,NA,0.0748529085325911,0
"ATF4",128,128,NA,0.0758468928137331,0
"ATF5",129,129,NA,0.0766817822414956,0
"ATF6",129,129,NA,0.0762240039711114,0
"ATF6B",113,113,NA,0.0701447769135643,0
"ATF7",131,131,NA,0.0773720460942997,0
"ATF7IP",113,113,NA,0.0672687747927012,0
"ATF7IP2",109,109,NA,0.0684982001601103,0
"ATG10",117,117,NA,0.072897671328043,0
"ATG101",134,134,NA,0.07782446526173,0
"ATG12",132,132,NA,0.0781161813605021,0
"ATG13",122,122,NA,0.0744855346946708,0
"ATG14",108,108,NA,0.0676705123093675,0
"ATG16L1",132,132,NA,0.0772401777927681,0
"ATG16L2",128,128,NA,0.0753836495788073,0
"ATG2A",129,129,NA,0.0765675485227995,0
"ATG2B",111,111,NA,0.0699666627438062,0
"ATG3",138,138,NA,0.0803356493992104,0
"ATG4A",97,97,NA,0.0622522296065899,0
"ATG4B",124,124,NA,0.0747210842104396,0
"ATG4C",120,120,NA,0.0740883839982923,0
"ATG4D",93,93,NA,0.0591863943934296,0
"ATG5",124,124,NA,0.07581883618249,0
"ATG7",114,114,NA,0.070148836408302,0
"ATG9A",121,121,NA,0.0742937460908388,0
"ATIC",121,121,NA,0.0733263481461205,0
"ATL1",117,117,NA,0.0711671484771518,0
"ATL2",133,133,NA,0.0784368608541813,0
"ATL3",133,133,NA,0.0772113437613149,0
"ATM",133,133,NA,0.0785901515844905,0
"ATMIN",117,117,NA,0.0711603110348368,0
"ATN1",104,104,NA,0.0648676516901812,0
"ATOH7",71,71,NA,0.0479712097884475,0
"ATOX1",107,107,NA,0.0686695966248127,0
"ATP10D",113,113,NA,0.0703178600919071,0
"ATP11A",105,105,NA,0.0648075077592648,0
"ATP11B",107,107,NA,0.0679519069430203,0
"ATP13A1",122,122,NA,0.074162360691281,0
"ATP13A3",41,41,NA,0.0270236381232294,0
"ATP1A1",118,118,NA,0.0724162783270454,0
"ATP1A1-AS1",111,111,NA,0.0678801138065429,0
"ATP1B1",112,112,NA,0.0684224643194519,0
"ATP1B2",69,69,NA,0.0453696635877655,0
"ATP1B3",126,126,NA,0.0764058187094499,0
"ATP2A2",124,124,NA,0.0753722442498581,0
"ATP2A3",102,102,NA,0.0645967896830796,0
"ATP2B2",33,33,NA,0.0226408485868281,0
"ATP2B4",106,106,NA,0.0663805892655818,0
"ATP2C1",99,99,NA,0.0597474358302912,0
"ATP5B",125,125,NA,0.0749935863501505,0
"ATP5D",121,121,NA,0.0717723365609958,0
"ATP5E",124,124,NA,0.0749168995367879,0
"ATP5F1",113,113,NA,0.0699577094670549,0
"ATP5G1",135,135,NA,0.0788269811400863,0
"ATP5G2",131,131,NA,0.0770236608968743,0
"ATP5G3",124,124,NA,0.0741826824945739,0
"ATP5H",125,125,NA,0.0759055362551143,0
"ATP5I",124,124,NA,0.0740679982721983,0
"ATP5J",127,127,NA,0.0760980843326888,0
"ATP5J2",124,124,NA,0.0749979160900612,0
"ATP5J2-PTCD1",121,121,NA,0.0735165660690585,0
"ATP5L",117,117,NA,0.0721203992302011,0
"ATP5L2",30,30,NA,0.0178914329034763,0
"ATP5O",111,111,NA,0.0688046180406155,0
"ATP5S",116,116,NA,0.0721222380174602,0
"ATP5SL",120,120,NA,0.074494112730476,0
"ATP6AP1",96,96,NA,0.0611526231344749,0
"ATP6AP2",91,91,NA,0.0582075370717999,0
"ATP6V0A1",110,110,NA,0.0677724080128173,0
"ATP6V0A2",115,115,NA,0.0712399868102768,0
"ATP6V0B",124,124,NA,0.0732354472354482,0
"ATP6V0C",118,118,NA,0.0721701181690234,0
"ATP6V0D1",137,137,NA,0.0794114199979643,0
"ATP6V0E1",115,115,NA,0.0720262932129668,0
"ATP6V0E2",113,113,NA,0.0678826719600007,0
"ATP6V1A",130,130,NA,0.0772259114992176,0
"ATP6V1B2",103,103,NA,0.065592962937721,0
"ATP6V1C1",119,119,NA,0.0735919168588267,0
"ATP6V1D",130,130,NA,0.0770922228777038,0
"ATP6V1E1",110,110,NA,0.0674895014152628,0
"ATP6V1F",105,105,NA,0.0664896851077061,0
"ATP6V1G1",123,123,NA,0.0741873482341866,0
"ATP6V1G2",129,129,NA,0.077692272675,0
"ATP6V1H",120,120,NA,0.0740517845331008,0
"ATP7A",102,102,NA,0.0638654643812757,0
"ATP7B",115,115,NA,0.069485386501057,0
"ATP8A1",119,119,NA,0.0721078071206647,0
"ATP8A2",62,62,NA,0.040251822976082,0
"ATP8B3",106,106,NA,0.0670831019884127,0
"ATP9A",70,70,NA,0.046121853487681,0
"ATP9B",121,121,NA,0.0740455295891536,0
"ATPAF1",105,105,NA,0.067127320190143,0
"ATPAF2",122,122,NA,0.0732985595167815,0
