Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_DOMAIN	KW-0727~SH2 domain	15	2.380952380952381	1.0284107046921386E-5	LYN, GRB7, SYK, SHD, VAV1, FGR, HCK, FES, LCK, LCP2, STAP2, PTPN6, STAT6, TNS4, SH2B2	462	111	14600	4.27050427050427	2.7763377068590334E-4	2.776708902668774E-4	2.776708902668774E-4
INTERPRO	IPR036860:SH2_dom_sf	15	2.380952380952381	1.1548243978931862E-5	LYN, GRB7, SYK, SHD, VAV1, FGR, HCK, FES, LCK, LCP2, STAP2, PTPN6, STAT6, TNS4, SH2B2	627	116	20603	4.249092558983666	0.01760449958458732	0.008880599619798603	0.008782439545977681
GOTERM_CC_DIRECT	GO:0001891~phagocytic cup	8	1.2698412698412698	1.3046744250412311E-5	SH3BP1, ADGRB1, LCP1, CLEC4E, ARHGAP25, AIF1, CORO1A, MYO1G	607	28	20521	9.659213932690045	0.006255874941726081	7.844354980560402E-4	7.420335792422002E-4
GOTERM_BP_DIRECT	GO:0032755~positive regulation of interleukin-6 production	14	2.2222222222222223	1.3650886238509616E-5	SYK, PTAFR, NOD1, CYBA, IL1RAP, AIF1, IL17RC, ISL1, PYCARD, TLR1, TYROBP, CLEC7A, IL1B, TLR6	589	102	19256	4.487233263424215	0.03861764353104302	0.0038710331036868892	0.003837488622719065
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	35	5.555555555555555	1.4759571625842559E-5	RARG, CSF3, RTKN2, TCIRG1, REG3G, AIF1, CXCL5, PTHLH, ACTB, ERBB3, CLEC7A, CXCR3, ERBB2, CXCR2, HAS2, CTSH, LYN, OSR2, MARCKSL1, SPHK1, OSM, NCCRP1, ISL1, CXCL10, HCK, BMP2, SAPCD2, IL1B, RARA, BIRC5, PTPN6, PHIP, EPHA1, FGFR3, SLC25A33	589	504	19256	2.270326353518204	0.041687811067802394	0.0038710331036868892	0.003837488622719065
UP_SEQ_FEATURE	DOMAIN:EF-hand 4	11	1.746031746031746	1.936075709477495E-5	CALB2, SCGN, CALB1, HPCA, KCNIP4, GUCA1B, GUCA1A, CALML4, CABP1, CALM1, SLC25A12	608	65	20562	5.723228744939271	0.04795033571336871	0.016379200502179607	0.016314664645197024
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	21	3.3333333333333335	2.9611046623037176E-5	CXCL9, ITGB2, PCDH8, GUCA1B, CARTPT, THY1, CXCL5, PTHLH, GJD2, CXCL10, BMP2, ADGRE5, IL1B, CCL4, CCL3, LTB, TAC1, CCR5, FGF12, FGFR3, CCL17	589	231	19256	2.972063590060195	0.0818817961956596	0.007118989125621854	0.007057299445157194
INTERPRO	IPR043504:Peptidase_S1_PA_chymotrypsin	15	2.380952380952381	3.254073889165733E-5	F10, GZMA, HPN, KLK13, HP, GZMB, TMPRSS11E, TMPRSS13, KLK11, KLK6, GZMK, FAM111A, GZMM, SH2B2, CFB	627	127	20603	3.881060920016577	0.048816681163593945	0.016682552138456323	0.016498154618070266
GOTERM_BP_DIRECT	GO:0007015~actin filament organization	16	2.5396825396825395	3.5432701955476475E-5	MARCKSL1, TMOD3, RHOH, CORO1A, ARHGAP25, CDC42, CNN2, SAMD14, RHOT1, SH3BP1, RUFY3, ELMO1, RAC2, TAGLN3, MYO1F, MYO1G	589	144	19256	3.632522165629126	0.0971737481536662	0.007863334241657664	0.007795194430204824
GOTERM_CC_DIRECT	GO:0005911~cell-cell junction	18	2.857142857142857	4.1971352166045425E-5	MPP3, CADM3, CLIC4, CXADR, HPN, GRHL2, CORO1A, VAV1, ACTB, CDC42, CNN2, CD2, CEACAM1, ADGRB1, MYADM, LCP2, PTPN6, SKAP1	607	187	20521	3.2541736778581436	0.01998621791772881	0.0022431355990964277	0.0021218850261722965
UP_SEQ_FEATURE	DOMAIN:EF-hand 3	13	2.0634920634920633	4.717372604780587E-5	HPCA, KCNIP4, GUCA1B, GUCA1A, CABP1, CALML4, CALB2, SCGN, MYL7, CALB1, CALM1, SLC25A12, PPEF2	608	102	20562	4.310274767801857	0.1128398324645733	0.029931729177332826	0.029813794862213312
INTERPRO	IPR001314:Peptidase_S1A	14	2.2222222222222223	6.217916089920523E-5	F10, GZMA, HPN, KLK13, HP, GZMB, TMPRSS11E, TMPRSS13, KLK11, KLK6, GZMK, GZMM, SH2B2, CFB	627	118	20603	3.8986024382991373	0.09120390030292502	0.019732449512287305	0.019514340512476584
INTERPRO	IPR009003:Peptidase_S1_PA	15	2.380952380952381	6.414970582668174E-5	F10, GZMA, HPN, KLK13, HP, GZMB, TMPRSS11E, TMPRSS13, KLK11, KLK6, GZMK, FAM111A, GZMM, SH2B2, CFB	627	135	20603	3.651072124756335	0.09395419087918877	0.019732449512287305	0.019514340512476584
GOTERM_MF_DIRECT	GO:0016493~C-C chemokine receptor activity	7	1.1111111111111112	6.62338528818442E-5	CXCR3, CCRL2, CXCR2, CXCR4, CXCR6, CCR5, CCR2	605	23	18883	9.499173553719007	0.05273944464423519	0.01083585833146971	0.010716637396282392
GOTERM_MF_DIRECT	GO:0019957~C-C chemokine binding	7	1.1111111111111112	6.62338528818442E-5	CXCR3, CCRL2, CXCR2, CXCR4, CXCR6, CCR5, CCR2	605	23	18883	9.499173553719007	0.05273944464423519	0.01083585833146971	0.010716637396282392
UP_SEQ_FEATURE	DOMAIN:Peptidase S1	14	2.2222222222222223	7.157914758688393E-5	F10, GZMA, HPN, KLK13, HP, GZMB, TMPRSS11E, TMPRSS13, KLK11, KLK6, GZMK, GZMM, SH2B2, CFB	608	123	20562	3.849326059050064	0.16612717703575353	0.030278792409959922	0.030159490627414774
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	171	27.142857142857142	7.278342002877455E-5	IL1RN, CLEC10A, HP, F13A1, RRH, AQP4, FAIM2, IL1RAP, CELSR1, CLEC18A, DUOXA1, NIPAL2, CCRL2, ENPP3, PGLYRP1, CXADR, KCNK10, CD300A, SLC6A15, SLC6A13, CACNA2D3, MCEMP1, MPEG1, CH25H, SLC5A9, CLEC4D, ADGRB1, PLBD1, TCTA, CLEC4E, LY6H, EPHA1, CFB, KCNE2, IGSF3, NTM, EBI3, HPN, IL20RB, CSF2RB, GPR84, THY1, KLK6, ART4, VTN, KLRK1, TSPAN8, MAN2A1, CLEC7A, ADAMTS17, SLAMF8, KCNMB4, ST8SIA5, CD300LD, SLC15A3, TSPAN1, WNT4, IMPG2, NAPSA, CADM3, GGT7, LRRN3, SLC52A3, LY86, PILRA, TMPRSS13, GPR137B, COL1A1, SLC6A6, BMP2, PTPRC, SELL, P4HA2, COL9A1, CSPG5, PAM, FGFR3, MUC20, SCN2B, ACHE, KCNK6, ECM1, PODXL2, CCDC126, ITGB2, SLC6A1, CD3D, VSIG10L, WFDC2, CTSS, SPN, ADGRE1, GPR132, ADGRE5, ADAMTS1, ADAMTSL4, ACP5, EMILIN2, SOSTDC1, CTSH, ITGB7, RSPO1, QRFPR, CCR2, CD52, TRPC3, TNFRSF18, NFAM1, ABCC6, SYP, TMPRSS11E, TNFRSF1B, IL17RC, TLR1, CEACAM1, VCAN, B3GNT8, RDH5, MMP19, CD48, TLR6, LTB, RGR, CHST5, LTF, LILRA6, PTGER4, SELPLG, CLEC12A, PON1, PTAFR, ITLN1, CXCR4, CXCR6, IL2RG, MUC1, TTR, CLMP, ERBB3, CXCR3, ERBB2, CXCR2, S1PR5, ATP6V0E2, LRRC25, LRRC26, GALNT6, GABRA1, SEMA4D, F10, IL10RA, GZMA, PCDH8, OSM, KLK13, GZMB, MUC5B, KLK11, CD2, OPN1SW, GZMM, EVI2A, LRG1, TSPAN13, AADAC, FAP, CD6, RNF149, CD5, IL2RB, PTX3	608	4422	20562	1.3077934192672998	0.1686721545982437	0.030278792409959922	0.030159490627414774
UP_SEQ_FEATURE	DOMAIN:SH3	19	3.015873015873016	8.351124778160736E-5	LYN, SASH3, ARHGAP9, MPP3, NCF2, NCF4, NOXO1, MAPK8IP2, EVPL, SAMSN1, VAV1, FGR, HCK, PSTPIP1, LCK, SKAP1, MYO1F, TJP3, SKAP2	608	217	20562	2.961117511520737	0.19100326480021101	0.030278792409959922	0.030159490627414774
INTERPRO	IPR000355:Chemokine_rcpt	6	0.9523809523809524	8.426315532894798E-5	CXCR3, CCRL2, CXCR4, CXCR6, CCR5, CCR2	627	16	20603	12.32236842105263	0.12155518736054316	0.021599455482653664	0.021360709875888312
SMART	SM00054:EFh	17	2.6984126984126986	8.482829101786699E-5	NECAB2, DGKA, HPCA, KCNIP4, GUCA1B, GUCA1A, CABP1, CALML4, CALB2, SCGN, MYL7, RHOT1, CALB1, LCP1, CALM1, SLC25A12, PPEF2	384	149	10690	3.176209451901566	0.02148284818702917	0.011760959859237773	0.01143937111308674
KEGG_PATHWAY	hsa05163:Human cytomegalovirus infection	20	3.1746031746031744	8.960677685888001E-5	PTGER4, PRKCB, IL10RA, TRADD, CXCR4, CALML4, GNG13, GNG3, PLCB3, IL1B, CCL4, CXCR2, GNB1, CCL3, RAC2, E2F2, GNB5, CALM1, CCR5, ATF4	275	225	8662	2.7998383838383836	0.02477885829787685	0.006272474380121601	0.005869243884256641
GOTERM_CC_DIRECT	GO:0035580~specific granule lumen	10	1.5873015873015872	9.185876272324731E-5	CNN2, LRG1, ARG1, HP, PTPN6, CXCL1, PTX3, PGLYRP1, CFP, LTF	607	63	20521	5.36622996260558	0.04322410967379964	0.004418406486988196	0.004179573703907753
SMART	SM00252:SH2	14	2.2222222222222223	9.18824989002951E-5	LYN, GRB7, SYK, SHD, VAV1, FGR, HCK, FES, LCK, LCP2, PTPN6, STAT6, TNS4, SH2B2	384	105	10690	3.711805555555556	0.023248491275704386	0.011760959859237773	0.01143937111308674
GOTERM_MF_DIRECT	GO:0005212~structural constituent of eye lens	7	1.1111111111111112	1.1003539203114062E-4	CRYGD, BFSP2, BFSP1, HSPB6, CRYBA4, CRYAA, CRYAB	605	25	18883	8.739239669421487	0.08608152114439216	0.015001491780245506	0.014836438692198795
INTERPRO	IPR018114:TRYPSIN_HIS	13	2.0634920634920633	1.1901958634915518E-4	F10, GZMA, HPN, KLK13, GZMB, TMPRSS11E, TMPRSS13, KLK11, KLK6, GZMK, GZMM, SH2B2, CFB	627	109	20603	3.919040721068727	0.16728432204589472	0.023521322951431018	0.023261334336233144
INTERPRO	IPR001254:Trypsin_dom	14	2.2222222222222223	1.2234758362252804E-4	F10, GZMA, HPN, KLK13, HP, GZMB, TMPRSS11E, TMPRSS13, KLK11, KLK6, GZMK, GZMM, SH2B2, CFB	627	126	20603	3.651072124756335	0.17153616617097278	0.023521322951431018	0.023261334336233144
GOTERM_BP_DIRECT	GO:0018108~peptidyl-tyrosine phosphorylation	9	1.4285714285714286	1.2482136789738677E-4	LYN, FGR, HCK, SYK, FES, LCK, ERBB2, PTPN6, EPHA1	589	50	19256	5.884685908319185	0.3024158468896673	0.025167400507084818	0.024949312114475763
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	21	3.3333333333333335	1.3085303556543233E-4	LYN, GRB7, SEMA4D, F10, TRADD, SPHK1, CXCR4, AIF1, CDC42, FGR, COL1A1, BMP2, CLEC7A, IL1B, RUFY3, CCL3, MYADM, SNAI1, CTSH, HAS2, EPHA1	589	257	19256	2.671387896124144	0.31445127910653226	0.025167400507084818	0.024949312114475763
UP_SEQ_FEATURE	DOMAIN:EF-hand 1	17	2.6984126984126986	1.4257642420573418E-4	NECAB2, DGKA, HPCA, GUCA1B, GUCA1A, CABP1, CALML4, AIF1, CALB2, SCGN, MYL7, RHOT1, CALB1, LCP1, CALM1, SLC25A12, PPEF2	608	187	20562	3.074461722488038	0.30363739029792924	0.04523237057926917	0.045054150049012
GOTERM_MF_DIRECT	GO:0001784~phosphotyrosine binding	9	1.4285714285714286	1.4820241154222077E-4	FGR, HCK, SYK, LCK, PTPN6, LDLRAP1, SAMSN1, VAV1, SHD	605	49	18883	5.732737392477652	0.11417738461164284	0.01731851037736237	0.01712796441966523
GOTERM_BP_DIRECT	GO:0050764~regulation of phagocytosis	5	0.7936507936507936	1.5606507312449237E-4	FGR, HCK, PTPRC, SYK, SPHK1	589	10	19256	16.34634974533107	0.36255219103615555	0.028140483497760032	0.02789663182100301
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	24	3.8095238095238098	1.6807210068128214E-4	LILRA6, CDA, IFITM1, IGSF6, CELSR1, CD3D, VAV1, SPN, CD2, ADGRE1, CXCL10, DOK2, PTPRC, ADGRE5, ERBB3, CXCR3, ERBB2, MKNK2, CXCR2, ADGRB1, SAG, STAT6, CCR5, EPHA1	589	324	19256	2.4216814437527514	0.3842589413168892	0.028522824145029355	0.028275659291086292
UP_KW_MOLECULAR_FUNCTION	KW-0273~Eye lens protein	6	0.9523809523809524	1.7312748568932773E-4	CRYGD, BFSP2, BFSP1, CRYBA4, CRYAA, CRYAB	370	18	11872	10.695495495495496	0.01597330189789059	0.016100856169107478	0.016100856169107478
KEGG_PATHWAY	hsa05152:Tuberculosis	17	2.6984126984126986	1.790205266668148E-4	FCER1G, SYK, IL10RA, TRADD, SPHK1, ITGB2, TCIRG1, LSP1, CALML4, CORO1A, CTSS, TLR1, CLEC7A, IL1B, TLR6, CALM1, CLEC4E	275	180	8662	2.974828282828283	0.04889445057907982	0.008440112165298313	0.007897533526100564
KEGG_PATHWAY	hsa04650:Natural killer cell mediated cytotoxicity	14	2.2222222222222223	1.808595463992496E-4	FCER1G, SYK, PRKCB, ITGB2, GZMB, VAV1, KLRK1, TYROBP, LCK, RAC2, LCP2, CD48, PTPN6, HCST	275	127	8662	3.472240515390122	0.049384161128991466	0.008440112165298313	0.007897533526100564
UP_SEQ_FEATURE	DOMAIN:EF-hand 2	17	2.6984126984126986	1.8209391978538095E-4	NECAB2, DGKA, HPCA, KCNIP4, GUCA1B, GUCA1A, CABP1, CALML4, CALB2, SCGN, MYL7, RHOT1, CALB1, LCP1, CALM1, SLC25A12, PPEF2	608	191	20562	3.0100750895563517	0.37010141659319395	0.04656749393781958	0.04638401287423479
UP_SEQ_FEATURE	TOPO_DOM:Cytoplasmic	151	23.96825396825397	1.8348106358478952E-4	GALNT12, IFITM1, MTCH2, PGAP2, CLEC10A, RRH, AQP4, IL1RAP, CELSR1, DUOXA1, CCRL2, LRAT, SLC16A8, ENPP3, SLC16A3, DGAT2, CXADR, KCNK10, CD300A, SLC6A15, SLC6A13, CACNA2D3, MCEMP1, ARMCX3, SLC5A9, TYROBP, CLEC4D, ADGRB1, TCTA, CLEC4E, EPHA1, KCNE2, IGSF6, IGSF3, HPN, IL20RB, CEND1, CSF2RB, GPR84, ADIPOR1, KLRK1, RHOT1, TSPAN8, MAN2A1, CLEC7A, SLAMF8, KCNMB4, ST8SIA5, CD300LD, TSPAN1, TRPM3, IMPG2, CADM3, GGT7, LRRN3, SLC52A3, PILRA, NSG1, TMPRSS13, GPR137B, SLC6A6, PTPRC, SELL, NSG2, FXYD3, CSPG5, FXYD6, FXYD5, PAM, FGFR3, SCN2B, KCNK6, PODXL2, ITGB2, TCIRG1, SLC6A1, CD3D, VSIG10L, SPN, ADGRE1, GPR132, ADGRE5, ITGB7, QRFPR, CCR5, CCR2, FCER1G, SVOP, TRPC3, TNFRSF12A, TNFRSF18, NFAM1, ABCC6, SLC35G2, SYP, TMPRSS11E, TNFRSF1B, IL17RC, GJD2, TLR1, CEACAM1, B3GNT8, MDFIC, RDH5, TLR6, LTB, RGR, CHST5, HCST, VAMP2, SEC22C, LILRA6, PTGER4, SELPLG, CLEC12A, PTAFR, CXCR4, RRBP1, ATP10A, CXCR6, ATP2C2, IL2RG, MUC1, CLMP, ERBB3, CXCR3, ERBB2, CXCR2, HAS2, S1PR5, ATP6V0E2, LRRC25, LRRC26, GALNT6, GABRA1, SEMA4D, IL10RA, KCNJ13, PCDH8, LILRB4, CD2, OPN1SW, EVI2A, TSPAN13, AADAC, GPAM, FAP, CD6, ZDHHC9, CD5, IL2RB	608	3882	20562	1.3154767957374116	0.37231552421783665	0.04656749393781958	0.04638401287423479
INTERPRO	IPR033116:TRYPSIN_SER	12	1.9047619047619049	2.088236752712912E-4	GZMK, GZMM, F10, GZMA, HPN, KLK13, GZMB, TMPRSS11E, TMPRSS13, KLK11, CFB, KLK6	627	99	20603	3.982987772461456	0.27472497502775683	0.035685645840805094	0.035291201120848215
GOTERM_CC_DIRECT	GO:0030667~secretory granule membrane	12	1.9047619047619049	2.1300197712659965E-4	TMEM184A, LGALS3, RAB3A, TYROBP, PTPRC, ADGRE5, SELL, CXCR2, PTAFR, ABCA13, PAM, VAMP2	607	102	20521	3.977323384048842	0.09739013669922814	0.00931399554526313	0.008810536326600258
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	97	15.396825396825397	2.1301989961416916E-4	CSF3, IL1RN, HP, F13A1, IL1RAP, CLEC18A, SCGN, LGALS3, ENPP3, PGLYRP1, CPA2, CXADR, CARTPT, MPEG1, SFRP5, ADGRB1, SCG5, CFB, EBI3, REG3G, NTS, CFP, KLK6, VTN, ADAMTS17, TAC1, WNT4, IMPG2, NAPSA, AMBP, LY86, PILRA, PPBP, TMPRSS13, COL1A1, CXCL10, BMP2, COL9A1, CSPG5, PAM, FGFR3, MUC20, ACHE, ECM1, CXCL9, HSPB6, CCDC126, CXCL1, WFDC2, CXCL5, CTSS, ADGRE5, ADAMTS1, ADAMTSL4, EMILIN2, SOSTDC1, TIMP3, RSPO1, SRGN, ANXA2, TNFRSF18, MMP3, TMPRSS11E, TNFRSF1B, CEACAM1, VCAN, MDFIC, IL1B, MMP19, CD48, CRYAB, LTF, PON1, ITLN1, PTHLH, CST3, MUC1, TTR, ERBB3, CCL4, AGR2, CCL3, CCL17, F10, GZMA, OSM, KLK13, GZMB, MUC5B, KLK11, GZMK, GZMM, LRG1, FAP, CD6, APOC2, PTX3	557	2174	17910	1.4346718770387423	0.009330076230686934	0.0046864377915117215	0.004153888042476298
GOTERM_BP_DIRECT	GO:0006968~cellular defense response	9	1.4285714285714286	2.1735499124245886E-4	SPN, CXCL9, TYROBP, NCF2, CXCR2, TCIRG1, LSP1, CCR5, CCR2	589	54	19256	5.44878324844369	0.46588136827979487	0.03483717498524966	0.034535293052968465
UP_KW_PTM	KW-0765~Sulfation	10	1.5873015873015872	2.336521154461631E-4	VTN, SELPLG, TTR, PODXL2, CXCR3, SCG5, CXCR4, CCR5, PAM, CCR2	503	60	14237	4.717362491716369	0.006057245296186342	0.006308607117046404	0.005373998655261751
INTERPRO	IPR001452:SH3_domain	19	3.015873015873016	2.340698583870661E-4	LYN, SASH3, ARHGAP9, MPP3, NCF2, NCF4, NOXO1, MAPK8IP2, EVPL, SAMSN1, VAV1, FGR, HCK, PSTPIP1, LCK, SKAP1, MYO1F, TJP3, SKAP2	627	229	20603	2.7263464337700145	0.3023526836034779	0.03599994421993077	0.03560202546067275
GOTERM_CC_DIRECT	GO:0045202~synapse	31	4.920634920634921	2.559138139425993E-4	ACHE, NRN1, CPLX1, ACTB, CALB2, RASD2, SCGN, CALB1, CAMK2N2, DPYSL3, CAPN5, KCNMB4, SNCG, ANXA9, TAC1, SLC16A3, GABRA1, CARTPT, DNM1, GJD2, VCAN, OMP, RIT2, GNB1, EEF1A2, UNC119, CSPG5, LY6H, FGF12, VAMP2, SCN2B	607	506	20521	2.0711950824048815	0.11583386456634637	0.009848110744253133	0.009315780433752963
GOTERM_CC_DIRECT	GO:0005829~cytosol	203	32.22222222222222	2.6616515525008466E-4	CDA, IL1RN, STMN2, STMN3, ACTB, LGALS3, FGFR1OP2, DPYSL3, TRIM27, TNS4, ATP6V1G2, PRKCB, KRT7, CH25H, MYL7, OMP, RUFY3, PLBD1, PADI4, SKAP1, SKAP2, ATF4, GRB7, CDCA5, CDCA7, NCAPG, CDCA8, MEFV, EVPL, SAMSN1, SULT1A1, PCBP4, PRDM16, INPP5K, RIMKLA, LYN, ZRANB1, PLK1, MLLT11, PPFIBP2, SNAI1, UNC119, CALM1, ARHGAP9, CLIC4, GUK1, RAC2, RBPMS2, NEFL, CTSH, ANXA9, TK1, BBS7, LDLRAP1, GPRASP2, BBS4, CCR2, SYK, ANXA2, ARG1, NCOA3, SPHK1, DENND2A, VAV1, APBB1IP, HCK, PLCB3, IL1B, RARA, AHRR, SGK1, CRYAA, MOCS1, CRYAB, VAMP2, FOXC1, HDC, AIF1, CAMK2N2, STAT6, CKB, BRD7, LRRC25, IL10RA, MOCOS, MZT1, DEF6, TTC8, KRT19, RIT2, KRT17, ZDHHC9, HSPA1B, MSRB1, SPC25, RAB3A, NCF2, DGKA, NCF4, GMNN, GIMAP4, PYCARD, SCGN, PTTG1, FAM162A, CWC22, ARHGDIB, RGS7, ZBP1, DGAT2, ACOT11, NCCRP1, KRT75, RAB32, ARMCX3, DOK2, ELMO1, PPEF2, OSBP2, PFKFB4, NDRG4, UBA7, HPCA, CPLX1, CORO1A, FBXO44, CPLX3, CCNB2, LPXN, STAP2, RAB6B, NADK, BCL2L15, GOT1, AMBP, ARPC5, ARHGAP30, FES, P4HA2, GNB1, GNB5, MXD1, SRXN1, HSPB6, RNF14, TRADD, PLEK, LRRK1, DUSP16, RLBP1, CALB2, HK3, PSTPIP1, CALB1, RASGEF1A, ACP5, MYBL2, CYTIP, SULT4A1, INMT, FGR, CCNA2, SFPQ, SAPCD2, ELF3, LCK, SAG, BIRC5, LCP2, LCP1, BCAT1, KRT80, CRMP1, NOD1, GLRX, IL2RG, BARX2, PTHLH, HDAC7, CDC42, PDLIM3, CYTH4, MAT2A, SH3BP1, ERBB2, CCL3, RAB29, SNCB, SH2B2, E2F8, PTPN18, RRM2, EYA2, KCNIP4, GZMB, PTPN13, GDAP1, OPN1SW, KLF9, IL2RB, PTPN6, LPIN2, MYO1F	607	5537	20521	1.239456655079696	0.12018399680906233	0.009848110744253133	0.009315780433752963
KEGG_PATHWAY	hsa04670:Leukocyte transendothelial migration	13	2.0634920634920633	2.668458729070865E-4	PRKCB, NCF2, ITGB2, NCF4, CXCR4, RHOH, CYBA, THY1, VAV1, ACTB, CDC42, MYL7, RAC2	275	115	8662	3.5606640316205533	0.0720030335645141	0.010673834916283459	0.009987659814522381
GOTERM_BP_DIRECT	GO:0038096~Fc-gamma receptor signaling pathway involved in phagocytosis	6	0.9523809523809524	2.7647076718889484E-4	LYN, FGR, HCK, SYK, VAV1, MYO1G	589	20	19256	9.807809847198643	0.5496491992619812	0.04197990333368219	0.04161612600843364
UP_SEQ_FEATURE	TOPO_DOM:Extracellular	120	19.047619047619047	2.783068418737985E-4	IFITM1, CLEC10A, RRH, AQP4, IL1RAP, CELSR1, DUOXA1, CCRL2, SLC16A8, ENPP3, SLC16A3, CXADR, CD300A, SLC6A15, SLC6A13, CACNA2D3, MCEMP1, SLC5A9, TYROBP, CLEC4D, ADGRB1, TCTA, CLEC4E, EPHA1, IGSF6, IGSF3, HPN, IL20RB, CEND1, CSF2RB, GPR84, ADIPOR1, KLRK1, TSPAN8, CLEC7A, SLAMF8, KCNMB4, CD300LD, TSPAN1, TRPM3, IMPG2, CADM3, GGT7, LRRN3, SLC52A3, PILRA, TMPRSS13, SLC6A6, PTPRC, SELL, FXYD3, CSPG5, FXYD6, FXYD5, FGFR3, SCN2B, PODXL2, ITGB2, SLC6A1, CD3D, VSIG10L, SPN, ADGRE1, GPR132, ADGRE5, ITGB7, QRFPR, CCR5, CCR2, FCER1G, TRPC3, TNFRSF12A, TNFRSF18, NFAM1, ABCC6, SLC35G2, TMPRSS11E, TNFRSF1B, IL17RC, GJD2, TLR1, CEACAM1, MDFIC, TLR6, LTB, RGR, HCST, LILRA6, PTGER4, SELPLG, CLEC12A, PTAFR, CXCR4, CXCR6, ATP2C2, IL2RG, MUC1, CLMP, ERBB3, CXCR3, ERBB2, CXCR2, HAS2, S1PR5, LRRC25, LRRC26, GABRA1, SEMA4D, IL10RA, KCNJ13, PCDH8, LILRB4, CD2, OPN1SW, EVI2A, TSPAN13, FAP, CD6, CD5, IL2RB	608	2978	20562	1.3627567070799902	0.5066029594246569	0.06421297860688187	0.0639599723869966
GOTERM_CC_DIRECT	GO:0070821~tertiary granule membrane	10	1.5873015873015872	2.9015312459077804E-4	CEACAM1, CLEC4D, FCER1G, CLEC12A, CD300A, ITGB2, PTAFR, MCEMP1, CYBA, GPR84	607	73	20521	4.6311299677281035	0.13027995307451912	0.009968832352011731	0.009429976549200286
UP_SEQ_FEATURE	DOMAIN:EF-hand	17	2.6984126984126986	3.073303317864795E-4	DGKA, HPCA, KCNIP4, GUCA1B, GUCA1A, CABP1, CALML4, AIF1, CALB2, SCGN, MYL7, RHOT1, CALB1, LCP1, CALM1, SLC25A12, PPEF2	608	200	20562	2.8746217105263154	0.5416509495011407	0.06500036517284041	0.06474425656301834
GOTERM_BP_DIRECT	GO:0019722~calcium-mediated signaling	12	1.9047619047619049	3.3523528010407364E-4	SAMD14, SYK, CXCR3, SPHK1, HPCA, CCRL2, CXCR2, CCL3, CXCR4, CXCR6, CCR5, CCR2	589	104	19256	3.7722345566148627	0.6198981102853813	0.04835768915501262	0.04793864505488253
UP_KW_DOMAIN	KW-0728~SH3 domain	19	3.015873015873016	3.4016257078185676E-4	LYN, SASH3, ARHGAP9, MPP3, NCF2, NCF4, NOXO1, MAPK8IP2, EVPL, SAMSN1, VAV1, FGR, HCK, PSTPIP1, LCK, SKAP1, MYO1F, TJP3, SKAP2	462	228	14600	2.6334776334776335	0.009143889894019264	0.004592194705555067	0.004592194705555067
GOTERM_CC_DIRECT	GO:0001772~immunological synapse	8	1.2698412698412698	3.7222238011237627E-4	LGALS3, CD6, LCK, GZMA, GZMB, RHOH, CORO1A, SKAP1	607	46	20521	5.8795215242461145	0.16395454407515297	0.011799217598119997	0.011161422052275672
